Iterations	Fitness (Avergage from 30 samples)
7434	303,898761549774
7435	303,898761549774
7436	303,898761549774
7437	303,898761549774
7438	303,898761549774
7439	303,898761549774
7440	303,898761549774
7441	303,898761549774
7442	303,898761549774
7443	303,77940888041
7444	303,77940888041
7445	303,77940888041
7446	303,762765432759
7447	303,762765432759
7448	303,762765432759
7449	303,762765432759
7450	303,731976936538
7451	303,731976936538
7452	303,731976936538
7453	303,731976936538
7454	303,731976936538
7455	303,731976936538
7456	303,731976936538
7457	303,731976936538
7458	303,731976936538
7459	303,731976936538
7460	303,731976936538
7461	303,731976936538
7462	303,731976936538
7463	303,731976936538
7464	303,731976936538
7465	303,731976936538
7466	303,731976936538
7467	303,731976936538
7468	303,731976936538
7469	303,731976936538
7470	303,731976936538
7471	303,731976936538
7472	303,731976936538
7473	303,731976936538
7474	303,731976936538
7475	303,731976936538
7476	303,731976936538
7477	303,731976936538
7478	303,731976936538
7479	303,731976936538
7480	303,731976936538
7481	303,731976936538
7482	303,731976936538
7483	303,731976936538
7484	303,731976936538
7485	303,731976936538
7486	303,731976936538
7487	303,731976936538
7488	303,731976936538
7489	303,731976936538
7490	303,731976936538
7491	303,731976936538
7492	303,731976936538
7493	303,731976936538
7494	303,731976936538
7495	303,731976936538
7496	303,731976936538
7497	303,731976936538
7498	303,731976936538
7499	303,731976936538
7500	303,731976936538
7501	303,731976936538
7502	303,731976936538
7503	303,731976936538
7504	303,731976936538
7505	303,731976936538
7506	303,731976936538
7507	303,731976936538
7508	303,731976936538
7509	303,731976936538
7510	303,731976936538
7511	303,731976936538
7512	303,731976936538
7513	303,731976936538
7514	303,731976936538
7515	303,731976936538
7516	303,731976936538
7517	303,731976936538
7518	303,731976936538
7519	303,731976936538
7520	303,731976936538
7521	303,731976936538
7522	303,731976936538
7523	303,731976936538
7524	303,56428996336
7525	303,56428996336
7526	303,56428996336
7527	303,56428996336
7528	303,56428996336
7529	303,56428996336
7530	303,56428996336
7531	303,56428996336
7532	303,56428996336
7533	303,56428996336
7534	303,56428996336
7535	303,56428996336
7536	303,56428996336
7537	303,56428996336
7538	303,56428996336
7539	303,56428996336
7540	303,56428996336
7541	303,56428996336
7542	303,56428996336
7543	303,56428996336
7544	303,56428996336
7545	303,56428996336
7546	303,56428996336
7547	303,56428996336
7548	303,56428996336
7549	303,56428996336
7550	303,56428996336
7551	303,56428996336
7552	303,56428996336
7553	303,56428996336
7554	303,56428996336
7555	303,56428996336
7556	303,56428996336
7557	303,56428996336
7558	303,56428996336
7559	303,56428996336
7560	303,56428996336
7561	303,56428996336
7562	303,56428996336
7563	303,56428996336
7564	303,56428996336
7565	303,56428996336
7566	303,56428996336
7567	303,56428996336
7568	303,56428996336
7569	303,56428996336
7570	303,56428996336
7571	303,56428996336
7572	303,56428996336
7573	303,56428996336
7574	303,56428996336
7575	303,56428996336
7576	303,56428996336
7577	303,56428996336
7578	303,56428996336
7579	303,56428996336
7580	303,56428996336
7581	303,56428996336
7582	303,56428996336
7583	303,56428996336
7584	303,56428996336
7585	303,56428996336
7586	303,56428996336
7587	303,56428996336
7588	303,56428996336
7589	303,56428996336
7590	303,56428996336
7591	303,56428996336
7592	303,56428996336
7593	303,56428996336
7594	303,56428996336
7595	303,56428996336
7596	303,56428996336
7597	303,56428996336
7598	303,56428996336
7599	303,56428996336
7600	303,56428996336
7601	303,56428996336
7602	303,56428996336
7603	303,56428996336
7604	303,56428996336
7605	303,527463784562
7606	303,527463784562
7607	303,527463784562
7608	303,527463784562
7609	303,527463784562
7610	303,527463784562
7611	303,527463784562
7612	303,527463784562
7613	303,527463784562
7614	303,527463784562
7615	303,527463784562
7616	303,527463784562
7617	303,527463784562
7618	303,527463784562
7619	303,527463784562
7620	303,527463784562
7621	303,527463784562
7622	303,527463784562
7623	303,527463784562
7624	303,527463784562
7625	303,527463784562
7626	303,527463784562
7627	303,527463784562
7628	303,527463784562
7629	303,527463784562
7630	303,527463784562
7631	303,527463784562
7632	303,527463784562
7633	303,527463784562
7634	303,527463784562
7635	303,527463784562
7636	303,527463784562
7637	303,527463784562
7638	303,527463784562
7639	303,527463784562
7640	303,527463784562
7641	303,527463784562
7642	303,527463784562
7643	303,527463784562
7644	303,527463784562
7645	303,527463784562
7646	303,527463784562
7647	303,527463784562
7648	303,527463784562
7649	303,527463784562
7650	303,527463784562
7651	303,527463784562
7652	303,527463784562
7653	303,527463784562
7654	303,527463784562
7655	303,527463784562
7656	303,527463784562
7657	303,527463784562
7658	303,527463784562
7659	303,527463784562
7660	303,527463784562
7661	303,527463784562
7662	303,527463784562
7663	303,527463784562
7664	303,527463784562
7665	303,527463784562
7666	303,527463784562
7667	303,527463784562
7668	303,527463784562
7669	303,527463784562
7670	303,527463784562
7671	303,527463784562
7672	303,527463784562
7673	303,527463784562
7674	303,527463784562
7675	303,527463784562
7676	303,527463784562
7677	303,527463784562
7678	303,527463784562
7679	303,527463784562
7680	303,527463784562
7681	303,527463784562
7682	303,527463784562
7683	303,527463784562
7684	303,527463784562
7685	303,527463784562
7686	303,527463784562
7687	303,527463784562
7688	303,527463784562
7689	303,527463784562
7690	303,527463784562
7691	303,527463784562
7692	303,527463784562
7693	303,527463784562
7694	303,527463784562
7695	303,527463784562
7696	303,527463784562
7697	303,527463784562
7698	303,527463784562
7699	303,527463784562
7700	303,527463784562
7701	303,527463784562
7702	303,527463784562
7703	303,527463784562
7704	303,527463784562
7705	303,527463784562
7706	303,527463784562
7707	303,527463784562
7708	303,527463784562
7709	303,527463784562
7710	303,527463784562
7711	303,527463784562
7712	303,527463784562
7713	303,527463784562
7714	303,527463784562
7715	303,527463784562
7716	303,527463784562
7717	303,527463784562
7718	303,527463784562
7719	303,527463784562
7720	303,527463784562
7721	303,527463784562
7722	303,527463784562
7723	303,527463784562
7724	303,527463784562
7725	303,47434015527
7726	303,47434015527
7727	303,47434015527
7728	303,47434015527
7729	303,473846854688
7730	303,473846854688
7731	303,473846854688
7732	303,473846854688
7733	303,473846854688
7734	303,473846854688
7735	303,473846854688
7736	303,473846854688
7737	303,473846854688
7738	303,473846854688
7739	303,473846854688
7740	303,473846854688
7741	303,473846854688
7742	303,473846854688
7743	303,473846854688
7744	303,473846854688
7745	303,473846854688
7746	303,473846854688
7747	303,473846854688
7748	303,473846854688
7749	303,473846854688
7750	303,473846854688
7751	303,473846854688
7752	303,473846854688
7753	303,473846854688
7754	303,473846854688
7755	303,473846854688
7756	303,473846854688
7757	303,473846854688
7758	303,473846854688
7759	303,473846854688
7760	303,473846854688
7761	303,473846854688
7762	303,473846854688
7763	303,473846854688
7764	303,473846854688
7765	303,447352591237
7766	303,447352591237
7767	303,447352591237
7768	303,447352591237
7769	303,447352591237
7770	303,447352591237
7771	303,447352591237
7772	303,420615530325
7773	303,420615530325
7774	303,395235248333
7775	303,394217455
7776	303,394217455
7777	303,392118514165
7778	303,377385661038
7779	303,377385661038
7780	303,377385661038
7781	303,377385661038
7782	303,377385661038
7783	303,377385661038
7784	303,377385661038
7785	303,377385661038
7786	303,377385661038
7787	303,377385661038
7788	303,377385661038
7789	303,377385661038
7790	303,377385661038
7791	303,377385661038
7792	303,377385661038
7793	303,377385661038
7794	303,377385661038
7795	303,377385661038
7796	303,377385661038
7797	303,377385661038
7798	303,377385661038
7799	303,377385661038
7800	303,377385661038
7801	303,377385661038
7802	303,377385661038
7803	303,377385661038
7804	303,377080950013
7805	303,377080950013
7806	303,377080950013
7807	303,377080950013
7808	303,377080950013
7809	303,377080950013
7810	303,377080950013
7811	303,377080950013
7812	303,377080950013
7813	303,377080950013
7814	303,377080950013
7815	303,377080950013
7816	303,377080950013
7817	303,377080950013
7818	303,377080950013
7819	303,377080950013
7820	303,377080950013
7821	303,377080950013
7822	303,377080950013
7823	303,377080950013
7824	303,377080950013
7825	303,377080950013
7826	303,377080950013
7827	303,377080950013
7828	303,377080950013
7829	303,377080950013
7830	303,377080950013
7831	303,377080950013
7832	303,377080950013
7833	303,377080950013
7834	303,377080950013
7835	303,377080950013
7836	303,377080950013
7837	303,377080950013
7838	303,377080950013
7839	303,377080950013
7840	303,377080950013
7841	303,377080950013
7842	303,377080950013
7843	303,377080950013
7844	303,377080950013
7845	303,376781565963
7846	303,376381328789
7847	303,376371839134
7848	303,376371839134
7849	303,376054775564
7850	303,376054775564
7851	303,376054775564
7852	303,376054775564
7853	303,375676654375
7854	303,375676654375
7855	303,375676654375
7856	303,375676654375
7857	303,375676654375
7858	303,375676654375
7859	303,375676654375
7860	303,375527448276
7861	303,375326578641
7862	303,375203748471
7863	303,375129715115
7864	303,375085993353
7865	303,375060937198
7866	303,375047240711
7867	303,375040345845
7868	303,375037429462
7869	303,375036759833
7870	303,375036759833
7871	303,375031107007
7872	303,375031107007
7873	303,375024344643
7874	303,375024344643
7875	303,37498909079
7876	303,37496303633
7877	303,374943667416
7878	303,374929116153
7879	303,37491807926
7880	303,374909636403
7881	303,374903129589
7882	303,374898082525
7883	303,374894146244
7884	303,374891062097
7885	303,374888636303
7886	303,374886722243
7887	303,374885208002
7888	303,374884007496
7889	303,374883054057
7890	303,374882295764
7891	303,374881691984
7892	303,374881210786
7893	303,374880826996
7894	303,374880520713
7895	303,374880276165
7896	303,374880080833
7897	303,374879924763
7898	303,374879800033
7899	303,374879700329
7900	303,374879620617
7901	303,374879556881
7902	303,374879505913
7903	303,374879465152
7904	303,374879432552
7905	303,374879406477
7906	303,374879385621
7907	303,374879368938
7908	303,374879355594
7909	303,374879344919
7910	303,374879336379
7911	303,374879329548
7912	303,374879324084
7913	303,374879319712
7914	303,374879316215
7915	303,374879313418
7916	303,37487931118
7917	303,374879309389
7918	303,374879307957
7919	303,374879306811
7920	303,374879305894
7921	303,374879305161
7922	303,374879304574
7923	303,374879304105
7924	303,374879303729
7925	303,374879303429
7926	303,374879303189
7927	303,374879302997
7928	303,374879302843
7929	303,37487930272
7930	303,374879302621
7931	303,374879302543
7932	303,37487930248
7933	303,374879302429
7934	303,374879302389
7935	303,374879302357
7936	303,374879302331
7937	303,37487930231
7938	303,374879302294
7939	303,37487930228
7940	303,37487930227
7941	303,374879302261
7942	303,374879302255
7943	303,374879302249
7944	303,374879302245
7945	303,374879302241
7946	303,374879302239
7947	303,374879302237
7948	303,374879302235
7949	303,374879302233
7950	303,374879302232
7951	303,374879302231
7952	303,374879302231
7953	303,37487930223
7954	303,37487930223
7955	303,374879302229
7956	303,374879302229
7957	303,374879302229
7958	303,374879302228
7959	303,374879302228
7960	303,374879302228
7961	303,374879302228
7962	303,374879302228
7963	303,374879302228
7964	303,374879302228
7965	303,374879302228
7966	303,374879302228
7967	303,374879302228
7968	303,374879302228
7969	303,374879302228
7970	303,374879302228
7971	303,374879302228
7972	303,374879302228
7973	303,374879302228
7974	303,374879302228
7975	303,374879302228
7976	303,374879302228
7977	303,374879302228
7978	303,374879302228
7979	303,374879302228
7980	303,374879302228
7981	303,374879302228
7982	303,374879302228
7983	303,374879302228
7984	303,374879302228
7985	303,374879302228
7986	303,374879302228
7987	303,374879302228
7988	303,374879302228
7989	303,374879302228
7990	303,374879302228
7991	303,374879302228
7992	303,374879302228
7993	303,374879302228
7994	303,374879302228
7995	303,374879302228
7996	303,374879302228
7997	303,374879302228
7998	303,374879302228
7999	303,374879302228
8000	303,374879302228
8001	303,374879302228
8002	303,374879302228
8003	303,374879302228
8004	303,374879302228
8005	303,374879302228
8006	303,374879302228
8007	303,374879302228
8008	303,374879302228
8009	303,374879302228
8010	303,374879302228
8011	303,374879302228
8012	303,374879302228
8013	303,374879302228
8014	303,374879302228
8015	303,374879302228
8016	303,374879302228
8017	303,374879302228
8018	303,374879302228
8019	303,374879302228
8020	303,374879302228
8021	303,374879302228
8022	303,374879302228
8023	303,374879302228
8024	303,374879302228
8025	303,374879302228
8026	303,374879302228
8027	303,374879302228
8028	303,374879302228
8029	303,374879302228
8030	303,374879302228
8031	303,374879302228
8032	303,374879302228
8033	303,374879302228
8034	303,374879302228
8035	303,374879302228
8036	303,374879302228
8037	303,374879302228
8038	303,374879302228
8039	303,374879302228
8040	303,374879302228
8041	303,374879302228
8042	303,374879302228
8043	303,374879302228
8044	303,374879302228
8045	303,374879302228
8046	303,374879302228
8047	303,374879302228
8048	303,374879302228
8049	303,374879302228
8050	303,374879302228
8051	303,374879302228
8052	303,374879302228
8053	303,374879302228
8054	303,374879302228
8055	303,374879302228
8056	303,374879302228
8057	303,374879302228
8058	303,374879302228
8059	303,374879302228
8060	303,374879302228
8061	303,374879302228
8062	303,374879302228
8063	303,374879302228
8064	303,374879302228
8065	303,374879302228
8066	303,374879302228
8067	303,374879302228
8068	303,374879302228
8069	303,374879302228
8070	303,374879302228
8071	303,374879302228
8072	303,374879302228
8073	303,374879302228
8074	303,374879302228
8075	303,374879302228
8076	303,374879302228
8077	303,374879302228
8078	303,374879302228
8079	303,374879302228
8080	303,374879302228
8081	303,374879302228
8082	303,374879302228
8083	303,374879302228
8084	303,374879302228
8085	303,374879302228
8086	303,374879302228
8087	303,374879302228
8088	303,374879302228
8089	303,374879302228
8090	303,374879302228
8091	303,374879302228
8092	303,374879302228
8093	303,374879302228
8094	303,374879302228
8095	303,374879302228
8096	303,374879302228
8097	303,374879302228
8098	303,374879302228
8099	303,374879302228
8100	303,374879302228
8101	303,374879302228
8102	303,374879302228
8103	303,374879302228
8104	303,374879302228
8105	303,374879302228
8106	303,374879302228
8107	303,374879302228
8108	303,374879302228
8109	303,374879302228
8110	303,374879302228
8111	303,374879302228
8112	303,374879302228
8113	303,374879302228
8114	303,374879302228
8115	303,374879302228
8116	303,374879302228
8117	303,374879302228
8118	303,374879302228
8119	303,374879302228
8120	303,374879302228
8121	303,374879302228
8122	303,374879302228
8123	303,374879302228
8124	303,374879302228
8125	303,374879302228
8126	303,374879302228
8127	303,374879302228
8128	303,374879302228
8129	303,374879302228
8130	303,374879302228
8131	303,374879302228
8132	303,374879302228
8133	303,374879302228
8134	303,374879302228
8135	303,374879302228
8136	303,374879302228
8137	303,374879302228
8138	303,374879302228
8139	303,374879302228
8140	303,374879302228
8141	303,374879302228
8142	303,374879302228
8143	303,374879302228
8144	303,374879302228
8145	303,374879302228
8146	303,374879302228
8147	303,374879302228
8148	303,374879302228
8149	303,374879302228
8150	303,374879302228
8151	303,374879302228
8152	303,374879302228
8153	303,374879302228
8154	303,374879302228
8155	303,374879302228
8156	303,374879302228
8157	303,374879302228
8158	303,374879302228
8159	303,374879302228
8160	303,374879302228
8161	303,374879302228
8162	303,374879302228
8163	303,374879302228
8164	303,374879302228
8165	303,374879302228
8166	303,374879302228
8167	303,374879302228
8168	303,374879302228
8169	303,374879302228
8170	303,374879302228
8171	303,374879302228
8172	303,374879302228
8173	303,374879302228
8174	303,374879302228
8175	303,374879302228
8176	303,374879302228
8177	303,374879302228
8178	303,374879302228
8179	303,374879302228
8180	303,374879302228
8181	303,374879302228
8182	303,374879302228
8183	303,374879302228
8184	303,374879302228
8185	303,374879302228
8186	303,374879302228
8187	303,374879302228
8188	303,374879302228
8189	303,374879302228
8190	303,374879302228
8191	303,374879302228
8192	303,374879302228
8193	303,374879302228
8194	303,374879302228
8195	303,374879302228
8196	303,374879302228
8197	303,374879302228
8198	303,374879302228
8199	303,374879302228
8200	303,374879302228
8201	303,374879302228
8202	303,374879302228
8203	303,374879302228
8204	303,374879302228
8205	303,374879302228
8206	303,374879302228
8207	303,374879302228
8208	303,374879302228
8209	303,374879302228
8210	303,374879302228
8211	303,374879302228
8212	303,374879302228
8213	303,374879302228
8214	303,374879302228
8215	303,374879302228
8216	303,374879302228
8217	303,374879302228
8218	303,374879302228
8219	303,374879302228
8220	303,374879302228
8221	303,374879302228
8222	303,374879302228
8223	303,374879302228
8224	303,374879302228
8225	303,374879302228
8226	303,374879302228
8227	303,374879302228
8228	303,374879302228
8229	303,374879302228
8230	303,374879302228
8231	303,374879302228
8232	303,374879302228
8233	303,374879302228
8234	303,374879302228
8235	303,374879302228
8236	303,374879302228
8237	303,374879302228
8238	303,374879302228
8239	303,374879302228
8240	303,374879302228
8241	303,374879302228
8242	303,374879302228
8243	303,374879302228
8244	303,374879302228
8245	303,374879302228
8246	303,374879302228
8247	303,374879302228
8248	303,374879302228
8249	303,374879302228
8250	303,374879302228
8251	303,374879302228
8252	303,374879302228
8253	303,374879302228
8254	303,374879302228
8255	303,374879302228
8256	303,374879302228
8257	303,374879302228
8258	303,374879302228
8259	303,374879302228
8260	303,374879302228
8261	303,374879302228
8262	303,374879302228
8263	303,374879302228
8264	303,374879302228
8265	303,374879302228
8266	303,374879302228
8267	303,374879302228
8268	303,374879302228
8269	303,374879302228
8270	303,374879302228
8271	303,374879302228
8272	303,374879302228
8273	303,374879302228
8274	303,374879302228
8275	303,374879302228
8276	303,374879302228
8277	303,374879302228
8278	303,374879302228
8279	303,374879302228
8280	303,374879302228
8281	303,374879302228
8282	303,374879302228
8283	303,374879302228
8284	303,374879302228
8285	303,374879302228
8286	303,374879302228
8287	303,374879302228
8288	303,374879302228
8289	303,374879302228
8290	303,374879302228
8291	303,374879302228
8292	303,374879302228
8293	303,374879302228
8294	303,374879302228
8295	303,374879302228
8296	303,374879302228
8297	303,374879302228
8298	303,374879302228
8299	303,374879302228
8300	303,374879302228
8301	303,374879302228
8302	303,374879302228
8303	303,374879302228
8304	303,374879302228
8305	303,374879302228
8306	303,374879302228
8307	303,374879302228
8308	303,374879302228
8309	303,374879302228
8310	303,374879302228
8311	303,374879302228
8312	303,374879302228
8313	303,374879302228
8314	303,374879302228
8315	303,374879302228
8316	303,374879302228
8317	303,374879302228
8318	303,374879302228
8319	303,374879302228
8320	303,374879302228
8321	303,374879302228
8322	303,374879302228
8323	303,374879302228
8324	303,374879302228
8325	303,374879302228
8326	303,374879302228
8327	303,374879302228
8328	303,374879302228
8329	303,374879302228
8330	303,374879302228
8331	303,374879302228
8332	303,374879302228
8333	303,374879302228
8334	303,374879302228
8335	303,374879302228
8336	303,374879302228
8337	303,374879302228
8338	303,374879302228
8339	303,374879302228
8340	303,374879302228
8341	303,374879302228
8342	303,374879302228
8343	303,374879302228
8344	303,374879302228
8345	303,374879302228
8346	303,374879302228
8347	303,374879302228
8348	303,374879302228
8349	303,374879302228
8350	303,374879302228
8351	303,374879302228
8352	303,374879302228
8353	303,374879302228
8354	303,374879302228
8355	303,374879302228
8356	303,374879302228
8357	303,374879302228
8358	303,374879302228
8359	303,374879302228
8360	303,374879302228
8361	303,374879302228
8362	303,374879302228
8363	303,374879302228
8364	303,374879302228
8365	303,374879302228
8366	303,374879302228
8367	303,374879302228
8368	303,374879302228
8369	303,374879302228
8370	303,374879302228
8371	303,374879302228
8372	303,374879302228
8373	303,374879302228
8374	303,374879302228
8375	303,374879302228
8376	303,374879302228
8377	303,374879302228
8378	303,374879302228
8379	303,374879302228
8380	303,374879302228
8381	303,374879302228
8382	303,374879302228
8383	303,374879302228
8384	303,374879302228
8385	303,374879302228
8386	303,374879302228
8387	303,374879302228
8388	303,374879302228
8389	303,374879302228
8390	303,374879302228
8391	303,374879302228
8392	303,374879302228
8393	303,374879302228
8394	303,374879302228
8395	303,374879302228
8396	303,374879302228
8397	303,374879302228
8398	303,374879302228
8399	303,374879302228
8400	303,374879302228
8401	303,374879302228
8402	303,374879302228
8403	303,374879302228
8404	303,374879302228
8405	303,374879302228
8406	303,374879302228
8407	303,374879302228
8408	303,374879302228
8409	303,374879302228
8410	303,374879302228
8411	303,374879302228
8412	303,374879302228
8413	303,374879302228
8414	303,374879302228
8415	303,374879302228
8416	303,374879302228
8417	303,374879302228
8418	303,374879302228
8419	303,374879302228
8420	303,374879302228
8421	303,374879302228
8422	303,374879302228
8423	303,374879302228
8424	303,374879302228
8425	303,374879302228
8426	303,374879302228
8427	303,374879302228
8428	303,374879302228
8429	303,374879302228
8430	303,374879302228
8431	303,374879302228
8432	303,374879302228
8433	303,374879302228
8434	303,374879302228
8435	303,374879302228
8436	303,374879302228
8437	303,374879302228
8438	303,374879302228
8439	303,374879302228
8440	303,374879302228
8441	303,374879302228
8442	303,374879302228
8443	303,374879302228
8444	303,374879302228
8445	303,374879302228
8446	303,374879302228
8447	303,374879302228
8448	303,374879302228
8449	303,374879302228
8450	303,374879302228
8451	303,374879302228
8452	303,374879302228
8453	303,374879302228
8454	303,374879302228
8455	303,374879302228
8456	303,374879302228
8457	303,374879302228
8458	303,374879302228
8459	303,374879302228
8460	303,374879302228
8461	303,374879302228
8462	303,374879302228
8463	303,374879302228
8464	303,374879302228
8465	303,374879302228
8466	303,374879302228
8467	303,374879302228
8468	303,374879302228
8469	303,374879302228
8470	303,374879302228
8471	303,374879302228
8472	303,374879302228
8473	303,374879302228
8474	303,374879302228
8475	303,374879302228
8476	303,374879302228
8477	303,374879302228
8478	303,374879302228
8479	303,374879302228
8480	303,374879302228
8481	303,374879302228
8482	303,374879302228
8483	303,374879302228
8484	303,374879302228
8485	303,374879302228
8486	303,374879302228
8487	303,374879302228
8488	303,374879302228
8489	303,374879302228
8490	303,374879302228
8491	303,374879302228
8492	303,374879302228
8493	303,374879302228
8494	303,374879302228
8495	303,374879302228
8496	303,374879302228
8497	303,374879302228
8498	303,374879302228
8499	303,374879302228
8500	303,374879302228
8501	303,374879302228
8502	303,374879302228
8503	303,374879302228
8504	303,374879302228
8505	303,374879302228
8506	303,374879302228
8507	303,374879302228
8508	303,374879302228
8509	303,374879302228
8510	303,374879302228
8511	303,374879302228
8512	303,374879302228
8513	303,374879302228
8514	303,374879302228
8515	303,374879302228
8516	303,374879302228
8517	303,374879302228
8518	303,374879302228
8519	303,374879302228
8520	303,374879302228
8521	303,374879302228
8522	303,374879302228
8523	303,374879302228
8524	303,374879302228
8525	303,374879302228
8526	303,374879302228
8527	303,374879302228
8528	303,374879302228
8529	303,374879302228
8530	303,374879302228
8531	303,374879302228
8532	303,374879302228
8533	303,374879302228
8534	303,374879302228
8535	303,374879302228
8536	303,374879302228
8537	303,374879302228
8538	303,374879302228
8539	303,374879302228
8540	303,374879302228
8541	303,374879302228
8542	303,374879302228
8543	303,374879302228
8544	303,374879302228
8545	303,374879302228
8546	303,374879302228
8547	303,374879302228
8548	303,374879302228
8549	303,374879302228
8550	303,374879302228
8551	303,374879302228
8552	303,374879302228
8553	303,374879302228
8554	303,374879302228
8555	303,374879302228
8556	303,374879302228
8557	303,374879302228
8558	303,374879302228
8559	303,374879302228
8560	303,374879302228
8561	303,374879302228
8562	303,374879302228
8563	303,374879302228
8564	303,374879302228
8565	303,374879302228
8566	303,374879302228
8567	303,374879302228
8568	303,374879302228
8569	303,374879302228
8570	303,374879302228
8571	303,374879302228
8572	303,374879302228
8573	303,374879302228
8574	303,374879302228
8575	303,374879302228
8576	303,374879302228
8577	303,374879302228
8578	303,374879302228
8579	303,374879302228
8580	303,374879302228
8581	303,374879302228
8582	303,374879302228
8583	303,374879302228
8584	303,374879302228
8585	303,374879302228
8586	303,374879302228
8587	303,374879302228
8588	303,374879302228
8589	303,374879302228
8590	303,374879302228
8591	303,374879302228
8592	303,374879302228
8593	303,374879302228
8594	303,374879302228
8595	303,374879302228
8596	303,374879302228
8597	303,374879302228
8598	303,374879302228
8599	303,374879302228
8600	303,374879302228
8601	303,374879302228
8602	303,374879302228
8603	303,374879302228
8604	303,374879302228
8605	303,374879302228
8606	303,374879302228
8607	303,374879302228
8608	303,374879302228
8609	303,374879302228
8610	303,374879302228
8611	303,374879302228
8612	303,374879302228
8613	303,374879302228
8614	303,374879302228
8615	303,374879302228
8616	303,374879302228
8617	303,374879302228
8618	303,374879302228
8619	303,374879302228
8620	303,374879302228
8621	303,374879302228
8622	303,374879302228
8623	303,374879302228
8624	303,374879302228
8625	303,374879302228
8626	303,374879302228
8627	303,374879302228
8628	303,374879302228
8629	303,374879302228
8630	303,374879302228
8631	303,374879302228
8632	303,374879302228
8633	303,374879302228
8634	303,374879302228
8635	303,374879302228
8636	303,374879302228
8637	303,374879302228
8638	303,374879302228
8639	303,374879302228
8640	303,374879302228
8641	303,374879302228
8642	303,374879302228
8643	303,374879302228
8644	303,374879302228
8645	303,374879302228
8646	303,374879302228
8647	303,374879302228
8648	303,374879302228
8649	303,374879302228
8650	303,374879302228
8651	303,374879302228
8652	303,374879302228
8653	303,374879302228
8654	303,374879302228
8655	303,374879302228
8656	303,374879302228
8657	303,374879302228
8658	303,374879302228
8659	303,374879302228
8660	303,374879302228
8661	303,374879302228
8662	303,374879302228
8663	303,374879302228
8664	303,374879302228
8665	303,374879302228
8666	303,374879302228
8667	303,374879302228
8668	303,374879302228
8669	303,374879302228
8670	303,374879302228
8671	303,374879302228
8672	303,374879302228
8673	303,374879302228
8674	303,374879302228
8675	303,374879302228
8676	303,374879302228
8677	303,374879302228
8678	303,374879302228
8679	303,374879302228
8680	303,374879302228
8681	303,374879302228
8682	303,374879302228
8683	303,374879302228
8684	303,374879302228
8685	303,374879302228
8686	303,374879302228
8687	303,374879302228
8688	303,374879302228
8689	303,374879302228
8690	303,374879302228
8691	303,374879302228
8692	303,374879302228
8693	303,374879302228
8694	303,374879302228
8695	303,374879302228
8696	303,374879302228
8697	303,374879302228
8698	303,374879302228
8699	303,374879302228
8700	303,374879302228
8701	303,374879302228
8702	303,374879302228
8703	303,374879302228
8704	303,374879302228
8705	303,374879302228
8706	303,374879302228
8707	303,374879302228
8708	303,374879302228
8709	303,374879302228
8710	303,374879302228
8711	303,374879302228
8712	303,374879302228
8713	303,374879302228
8714	303,374879302228
8715	303,374879302228
8716	303,374879302228
8717	303,374879302228
8718	303,374879302228
8719	303,374879302228
8720	303,374879302228
8721	303,374879302228
8722	303,374879302228
8723	303,374879302228
8724	303,374879302228
8725	303,374879302228
8726	303,374879302228
8727	303,374879302228
8728	303,374879302228
8729	303,374879302228
8730	303,374879302228
8731	303,374879302228
8732	303,374879302228
8733	303,374879302228
8734	303,374879302228
8735	303,374879302228
8736	303,374879302228
8737	303,374879302228
8738	303,374879302228
8739	303,374879302228
8740	303,374879302228
8741	303,374879302228
8742	303,374879302228
8743	303,374879302228
8744	303,374879302228
8745	303,374879302228
8746	303,374879302228
8747	303,374879302228
8748	303,374879302228
8749	303,374879302228
8750	303,374879302228
8751	303,374879302228
8752	303,374879302228
8753	303,374879302228
8754	303,374879302228
8755	303,374879302228
8756	303,374879302228
8757	303,374879302228
8758	303,374879302228
8759	303,374879302228
8760	303,374879302228
8761	303,374879302228
8762	303,374879302228
8763	303,374879302228
8764	303,374879302228
8765	303,374879302228
8766	303,374879302228
8767	303,374879302228
8768	303,374879302228
8769	303,374879302228
8770	303,374879302228
8771	303,374879302228
8772	303,374879302228
8773	303,374879302228
8774	303,374879302228
8775	303,374879302228
8776	303,374879302228
8777	303,374879302228
8778	303,374879302228
8779	303,374879302228
8780	303,374879302228
8781	303,374879302228
8782	303,374879302228
8783	303,374879302228
8784	303,374879302228
8785	303,374879302228
8786	303,374879302228
8787	303,374879302228
8788	303,374879302228
8789	303,374879302228
8790	303,374879302228
8791	303,374879302228
8792	303,374879302228
8793	303,374879302228
8794	303,374879302228
8795	303,374879302228
8796	303,374879302228
8797	303,374879302228
8798	303,374879302228
8799	303,374879302228
8800	303,374879302228
8801	303,374879302228
8802	303,374879302228
8803	303,374879302228
8804	303,374879302228
8805	303,374879302228
8806	303,374879302228
8807	303,374879302228
8808	303,374879302228
8809	303,374879302228
8810	303,374879302228
8811	303,374879302228
8812	303,374879302228
8813	303,374879302228
8814	303,374879302228
8815	303,374879302228
8816	303,374879302228
8817	303,374879302228
8818	303,374879302228
8819	303,374879302228
8820	303,374879302228
8821	303,374879302228
8822	303,374879302228
8823	303,374879302228
8824	303,374879302228
8825	303,374879302228
8826	303,374879302228
8827	303,374879302228
8828	303,374879302228
8829	303,374879302228
8830	303,374879302228
8831	303,374879302228
